,id,title,body,creation_date,tags,view_count,up_vote_count
26,66862168,Implicit RPM Issue: Directories not explicitly included in package:,"I am building an RPM package for a python web service called `pello`. The application is already compiled into a `.pyz` using `shiv` with the necessary dependencies required at runtime.

My target install directory is `/usr/bin` which is where the `pello.pyz` file will be located.

Here are files I am using to create the RPM.

`pello_build.sh` - Responsible for compiling python source into bytecode as a single `.pyz` file.

`pello.spec` - The RPM spec file used to package the RPM

`output` - The output I receive when attempting to install the built RPM.

These files are executed sequentially in the order listed. I believe there is an issue where `Directories not explicitly included in package` is printed.

My question: What am I doing wrong here? After this runs I see `exit 0` which looks good but I cannot find `pello.pyz` in the `/usr/bin` directory. It successfully exists with exit code 0, but `pello.pyz` is not in `/usr/bin`.

### pello_build.sh
```bash
#
# Clean
#
rm -rf ./dist
rm pello.pyz

#
# Start build prep
#
mkdir ./dist
pip3 install -r ./requirements.txt --target ./dist/
cp -r ./PelloApplication/* -t ./dist/

#
# Build pyz
#
shiv --site-packages dist --preamble dist/shiv_preamble.py --compressed -p &#39;/usr/bin/env python3&#39; -o pello.pyz -e gstart:run
cp pello.pyz ~/rpmbuild/SOURCES
cp pello.spec ~/rpmbuild/SPECS

#
# Build RPM
#
rpmbuild -bs pello.spec
```


### pello.spec
```spec
Name:           pello
Version:        1.0.0
Release:        1%{?dist}
Summary:        Pello Python Project
License:        None
Source0:        /home/stephenjcollins/rpmbuild/SOURCES/%{name}.pyz

Requires:       python3
BuildArch:      noarch


%description
A fancy description.


%install
mkdir -p %{buildroot}%{_bindir}
install -m 0755 %{name}.pyz %{buildroot}%{_bindir}/%{name}.pyz


%files
%{_bindir}/%{name}


%changelog
* Mon Mar 29 2021 Stephen Collins
- First Build
```

### output
```bash
(.venv) [stephenjcollins@node0 PELLO]$ rpm -ihvv /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm
ufdio:       1 reads,    17154 total bytes in 0.000006 secs
ufdio:       1 reads,     5442 total bytes in 0.000002 secs
ufdio:       1 reads,    17154 total bytes in 0.000004 secs
D: ============== /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm
D: loading keyring from pubkeys in /var/lib/rpm/pubkeys/*.key
D: couldn&#39;t find any keys in /var/lib/rpm/pubkeys/*.key
D: loading keyring from rpmdb
D: serialize failed, using private dbenv
D: opening  db environment /var/lib/rpm cdb:private:0x401
D: opening  db index       /var/lib/rpm/Packages 0x400 mode=0x0
D: locked   db index       /var/lib/rpm/Packages
D: opening  db index       /var/lib/rpm/Name 0x400 mode=0x0
D:  read h#     450 
Header SHA1 digest: OK
D: added key gpg-pubkey-8483c65d-5ccc5b19 to keyring
D:  read h#     708 
Header SHA1 digest: OK
D: added key gpg-pubkey-2f86d6a1-5cf7cefb to keyring
D: Using legacy gpg-pubkey(s) from rpmdb
D: /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm: Header SHA256 digest: OK
D: /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm: Header SHA1 digest: OK
ufdio:       6 reads,     6020 total bytes in 0.000005 secs
D:      added source package [0]
D: found 1 source and 0 binary packages
D: /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm: Header SHA256 digest: OK
D: /home/stephenjcollins/rpmbuild/SRPMS/pello-1.0.0-1.el8.src.rpm: Header SHA1 digest: OK
D: Plugin: calling hook init in systemd_inhibit plugin
D:   install: pello-1.0.0-1.el8.noarch has 2 files
Updating / installing...
   1:pello-1.0.0-1.el8                 D: ========== Directories not explicitly included in package:
D:          0 /home/stephenjcollins/rpmbuild/SOURCES/
D:          1 /home/stephenjcollins/rpmbuild/SPECS/
D: ==========
D: create     100775  1 (1000,1000)14823235 /home/stephenjcollins/rpmbuild/SOURCES/pello.pyz;60622611
################################# [100%]
ufdio:     453 writes, 14823235 total bytes in 0.002860 secs
D: Plugin: calling hook fsm_file_prepare in selinux plugin
D: create     100664  1 (1000,1000)   551 /home/stephenjcollins/rpmbuild/SPECS/pello.spec;60622611
ufdio:       1 writes,      551 total bytes in 0.000004 secs
D: Plugin: calling hook fsm_file_prepare in selinux plugin
fdio:     467 reads, 14824152 total bytes in 0.038672 secs
ufdio:       6 reads,     6020 total bytes in 0.000005 secs
D: closed   db index       /var/lib/rpm/Packages
D: closed   db index       /var/lib/rpm/Name
D: closed   db environment /var/lib/rpm
D: Exit status: 0
```",1617055050,python|bash|rpmbuild,22,0
27,66847151,R large data frame random sub sample based on grid,"I have a very large data frame (7000 columns and 14000) observations. They are in fact greyscale observations of each pixel of an image. 7000px observations on the x-axis and 140000px on the y axis.
I&#39;m looking for a way to do the following:
- Divide the data frame into a grid that is 1000 by 1000 pixels (or 1000 cols and 1000 rows). In this case, it will be a grid of 7 by 14
- Randomly select 1, 2, or more pixels from each grid
- Store the returned values in a new data frame along with its x and y coordinates and if possible the grid it came from but this means numbering each grid as well.

Any ideas on how I might do this would be greatly appreciated",1616974418,r|matrix|random,58,2
28,10164719,Find windows user name within R,"Is there a way to get the current windows user name or the windows home within an R session?

Thanks.  
(Sorry, if I missed something, but I couldn&#39;t find anything)",1334513900,windows|r,14034,31
29,66863008,JS recursive function meets condition for return; does not terminate,"To practice recursive functions in JS, I&#39;m trying to write one that finds GCD (greatest common divisor) of 2 integers via Euclidean method.

Code:

    function euclidean(a,b){
    if(!Number.isInteger(a)||!Number.isInteger(b)){alert(&quot;Both arguments must be integers!&quot;)}
    else if(a&lt;b){let temp=a; let a=b; let b=temp};
    let rem=a%b;
    console.log(rem); 
    if(rem==0){console.log(&quot;The GCD is &quot;+b); return b}else{euclidean(b,rem);};
    }
    console.log(euclidean(270,192));

Console output is 78, 36, 6, 0, undefined ( [screenshot link][1] )


  [1]: https://i.stack.imgur.com/zN6eg.png
I got *undefined*, then added the console.log&#39;s. The numbers logged seem to indicate that each recursion loop is working as intended. Variable rem seems to reach 0, termination condition seems to be met and it&#39;s code begins executing (console prints &quot;The GCD is &quot; + b). However, the *return* statement doesn&#39;t return b and terminate the recursion. Why is that?",1617061231,javascript|recursion,18,0
30,66854362,Join tables on Google Sheet,"How can I join 2 tables on Google Sheet using a column as a key reference?

I have my data on **Sheet1** and **Sheet2**.

What formula should I insert on **Sheet3!A1** to get this result?

---

**Sheet1**
```
|   | A          | B          |
| - | ---------- | ---------- |
| 1 | Date       | Task 1 (h) |
| 2 | 2021-01-01 | 1          |
| 3 | 2021-01-02 |            |
| 4 | 2021-01-04 | 1          |
| 5 | 2021-01-06 | 1          |
```

---

**Sheet2**
```
|   | A          | B          | C          |
| - | ---------- | ---------- | ---------- |
| 1 | Date       | Task 2 (h) | Task 3 (h) |
| 2 | 2021-01-01 | 2          |            |
| 3 | 2021-01-03 |            | 3          |
| 4 | 2021-01-05 |            | 3          |
| 5 | 2021-01-06 |            |            |
```

---

**Sheet3**
```
|   | A          | B          | C          | D          |
| - | ---------- | ---------- | ---------- | ---------- |
| 1 | Date       | Task 1 (h) | Task 2 (h) | Task 3 (h) |
| 2 | 2021-01-01 | 1          | 2          |            |
| 3 | 2021-01-02 |            |            |            |
| 4 | 2021-01-03 |            |            | 3          |
| 5 | 2021-01-04 | 1          |            |            |
| 6 | 2021-01-05 |            |            | 3          |
| 7 | 2021-01-06 | 1          |            |            |
```",1617021605,google-sheets|google-sheets-formula,66,0
31,66862003,OData rows limitation in R,"I am using retrieveData function from the OData package to get some data from a URL. However I am only able to get the first 2000 rows of the dataset. Based on the stack overflow posts, I think the server put a hard limit to stop queries from overloading the system? I wonder if there is a solution for me to do in R, rather than dealing with the URL side? Please advise, thank you very much.

Add some additional info on this question

Library(OData)

df1 &lt;- retrieveData(URL)

df1 returns as a dataset with only 2000 rows, instead of 5000 rows

I have seen the same issue for PowerBI and other APIs, and wonder if there is a solution in R for this? Maybe using a different package can get around this limitation? I didn&#39;t find anything with OData package. 

Thank you.    

Jason",1617053918,r|odata,16,0
32,66863079,Function Output_Assignment_Variable,"I&#180;m a begginer in Python and I would like to use the output of a function into another function, the problem is when a assign the output of the function it automatically runs again.

    def my_function():
        print(&quot;Don&#180;t print this&quot;)
        variable1 = 5
        return variable1

    variable2 = my_function()
    print(variable2)

The output is:
Don&#180;t print this ---&gt; This should not appear
5 ----&gt; I just want to print this value

Is there any manner to dont run all the function statements just want to assign the output of the function to a variable and print?


 


 


",1617061926,python,17,0
33,59163099,How to setup Proxy in Karate config file,"I am using the following syntax in karate feature file and it works but I want to add this globally in karate config file so that I don&#39;t have to add in all of my feature file individually 
```
* configure proxy = { uri: &#39;http://xx.xx.xxx.xx:8080&#39;, username: &#39;myuserid&#39;, password: &#39;xxxxxx&#39; }
```
I need to know how we can add above globally in `karate-config.js` file

Thanks",1575396949,selenium|karate,300,3
34,66862462,"PHP, IF statement not working, only executing final ELSE in PHP login script","When running this PHP IF statement the page seems to go straight to the final &#39;ELSE&#39; and present the &#39;incorrect password/username&#39; rather than giving users the opportunity to login.    

    &lt;?php
    if (isset($_POST[&#39;submitted&#39;])) {
    
        if ($_POST[&#39;Name&#39;]) {
            $Name = $_POST{&#39;Name&#39;};
        } else {
            $Name = FALSE;
            echo &quot;Please enter a valid name&quot;;
        }
    
        if ($_POST[&#39;Password&#39;]) {
            $Password = $_POST[&#39;Password&#39;];
        } else {
            $Password = FALSE;
            echo &#39;Please enter a valid Password&#39;;
        }
    
        include(&quot;dbconnect_project_ubi.php&quot;);
    
        $sql = &quot;SELECT * FROM user WHERE Name = &#39;$Name&#39; AND Password = ‘$Password&#39; &quot;;
    
        $result = mysqli_query($dbconnect, $sql);
    
        $resultCheck = mysqli_num_rows($result);
    
        if ($resultCheck &gt; 0) {//if there is at least one matching set of record
            echo &quot;Logged in&quot;;
            header(&quot;location: /dbconnect_project_ubi.php&quot;);//this doesn&#39;t work
        }
    } else {
        die(&quot;incorrect password/username&quot;);//this works
    }",1617056880,php,31,0
35,66861789,css not rendering when loading page,"I have created dozens of node.js apps with ejs front end framework, but I downloaded a free html template online, and I tried converting everything to the same format as I have in my other projects, but the css is off, it is not rendering everything in the right place.

Here&#39;s my `index.ejs` header file importing the css files:

   

       &lt;!-- Bootstrap CSS --&gt;
        &lt;link rel=&quot;stylesheet&quot; href=&quot;css/bootstrap.min.css&quot;&gt;
        &lt;!-- Site CSS --&gt;
        &lt;link rel=&quot;stylesheet&quot; href=&quot;css/style.css&quot;&gt;
        &lt;!-- Responsive CSS --&gt;
        &lt;link rel=&quot;stylesheet&quot; href=&quot;css/responsive.css&quot;&gt;
        &lt;!-- Custom CSS --&gt;
        &lt;link rel=&quot;stylesheet&quot; href=&quot;css/custom.css&quot;&gt;
    
        &lt;!--[if lt IE 9]&gt;
          &lt;script src=&quot;https://oss.maxcdn.com/libs/html5shiv/3.7.0/html5shiv.js&quot;&gt;&lt;/script&gt;
          &lt;script src=&quot;https://oss.maxcdn.com/libs/respond.js/1.4.2/respond.min.js&quot;&gt;&lt;/script&gt;
        &lt;![endif]--&gt;
    
    &lt;/head&gt;
    
    &lt;body&gt;

Here&#39;s my `index.js` file

   

     //importing packages
    const {
        response
    } = require(&quot;express&quot;);
    var express = require(&quot;express&quot;);
    const {
        render
    } = require(&quot;ejs&quot;);
    
    
    //initializing application
    const app = express();
    app.set(&quot;view engine&quot;, &quot;ejs&quot;);
    app.use(express.static(&quot;public&quot;));
    app.use(express.static(__dirname + &quot;/public&quot;));
    app.use(&quot;/public/css/images&quot;, express.static(&quot;./public/css/images&quot;));
    app.use(express.json());
    app.use(
        express.urlencoded({
            extended: true,
        })
    );
    
    
    //main request 
    app.get(&#39;/&#39;, (req, res) =&gt; {
        res.render(&#39;index.ejs&#39;)
    })
    
    
    //DEFINING PORT AND LISTEN ON PORT 1801
    const PORT = process.env.PORT || 1801;
    
    app.listen(PORT, () =&gt; {
        console.log(&quot;APP LISTENING ON PORT:&quot;, PORT);
    });


It renders the page, but the contents of the page are all messed up. 

Here&#39;s the file structure screenshot:

[![file structure][1]][1]

[1]: https://i.stack.imgur.com/HNRWEl.png",1617052750,javascript|html|node.js|ejs,46,1
36,66863070,How do I create a clone when I click a filter and delete the clone if I click it again?,"I have a question.
When I click on a filter, I want to see the clicked items piled up &#39;category-box&#39;.
And if click it again, it disappears.

When I click on a filter, the filter automatically has a class called &#39;selected&#39;. So my code is, if this filter has a selected class, it&#39;s going to make a clone and move on.
But I don&#39;t know how to erase the clone when I press it again. &#39;toggle&#39; had an error and gave up... Please teach me the way.
[http://client.1-2-3-4-5.studio/sommm][1]


&lt;!-- begin snippet: js hide: false console: true babel: false --&gt;

&lt;!-- language: lang-js --&gt;

    $(&#39;.filter.option-set a&#39;).each(function(){	
    			$(this).click(function(){
    				if ($(this).hasClass(&quot;selected&quot;)) {
    					$(this).clone().appendTo(&quot;.sidemenu-filter.active&quot;);
    					} else {
    					$(this).unbind()(&quot;click&quot;);	
    				}
           		});
           		});

&lt;!-- language: lang-css --&gt;


    .sidemenu-filter {
        position: fixed;
        width: calc(100%/6);
        height: 100vh;
        top: 0;
        left: -18%;
        background: rgba(239,239,239,0.8);
        z-index: 99999999999;
        transition: left 0.3s;
        padding: 1vw;
        box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -webkit-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -moz-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
    }

    .sidemenu-filter.active {
        position: fixed;
        width: calc(100%/6);
        height: 100vh;
        top: 0;
        left: 0;
        background: rgba(239,239,239,0.8);
        z-index: 99999999999;
        transition: left 0.3s;
        padding: 1vw;
        box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -webkit-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -moz-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        backdrop-filter: blur(2px);
    }

    span.reset-btn.option-set {
        display: block;
        position: relative;
        width: 100%;
        height: 1.6vw;
        border-bottom: 1px solid #b5b5b6;
    }


    .category-box {
        display: block;
        position: relative;
        width: 100%;
        height: auto;
    }

    .filter.option-set {
        display: inline-block;
        position: relative;
        width: 100%;
        height: auto;
        padding: 0;
        margin: 0;
    }

    .type, .material, .feature, .area {
        display: block;
        position: relative;
        width: 100%;
        height: 2.2vw;
        border-bottom: 1px solid #b5b5b6;
        cursor: pointer;
    }

    a.reset.selected:hover, .tags_text:hover {
        color: #b5b5b6;
        transition: .3s;
    }

    .tags_text {
        display: inline-block;
        position: relative;
        width: auto;
        height: auto;
        font-family: &#39;haas_unicaregular&#39;, &#39;agchoijeongho_stdregular&#39;, sans-serif;
        text-decoration: none !important;
        color: #000;
        font-size: 1.2vw;
        line-height: 2.2vw;
        cursor: pointer;
        transition: .3s;
    }

    a.reset.selected {
        display: inline-block;
        position: relative;
        width: auto;
        height: auto;
        font-family: &#39;haas_unicaregular&#39;, &#39;Noto Sans KR&#39;, sans-serif;
        text-decoration: none !important;
        color: #000;
        font-size: 1.2vw;
        line-height: 1.2vw;
    }

    .filters li.option-set {
        display: block;
        position: relative;
        width: 100%;
        height: 1.6vw;
        border-bottom: 1px solid #b5b5b6;
    }

    .filters ul.filter.option-set li {
        display: block;
        position: relative;
        width: 100%;
        height: 2.2vw;
        border-bottom: 1px solid #b5b5b6;
    }

    .category-box li a {
        display: inline-block;
        position: relative;
        width: auto;
        height: auto;
        font-family: &#39;haas_unicaregular&#39;, &#39;agchoijeongho_stdregular&#39;, sans-serif;
        text-decoration: none !important;
        color: #000;
        font-size: 1.2vw;
        line-height: 2.2vw;
    }

    .filters ul.filter.option-set li a {
        display: inline-block;
        position: relative;
        width: auto;
        height: auto;
        font-family: &#39;haas_unicaregular&#39;, &#39;agchoijeongho_stdregular&#39;, sans-serif;
        text-decoration: none !important;
        color: #000;
        font-size: 1.2vw;
        line-height: 2.2vw;
    }

    .filters ul.filter.option-set li a.selected {
        display: inline-block;
        position: relative;
        width: auto;
        height: auto;
        font-family: &#39;haas_unicaregular&#39;, &#39;agchoijeongho_stdregular&#39;, sans-serif;
        text-decoration: none !important;
        color: #b5b5b6;
        font-size: 1.2vw;
        line-height: 2.2vw;
    }

    .category-box li a:hover {
        color: #b5b5b6;
        transition: .2s;
    }

    .category-box li a:focus {
      outline: none !important;
    }

    .filters {
        display: block;
        position: fixed;
        width: calc(100%/6);
        height: 100vh;
        top: 0;
        left: -18%;
        z-index: 9;
        background: rgba(239,239,239,0.7);
        z-index: 9;
        transition: left 0.5s;
        padding: 1vw;
        box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -webkit-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -moz-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
    }

    .filters.active {
       display: block;
        position: fixed;
        width: calc(100%/6);
        height: 100vh;
        top: 0;
        left: calc(100%/6);
        z-index: 9;
        background: rgba(239,239,239,0.7);
        z-index: 9;
        transition: left 0.5s;
        padding: 1vw;
        box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -webkit-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        -moz-box-shadow: -1px 1px 6px 3px rgb(0 0 0 / 15%);
        backdrop-filter: blur(1.5px);
    }

&lt;!-- language: lang-html --&gt;

    &lt;div class=&quot;sidemenu-filter&quot;&gt;
        &lt;span class=&quot;reset-btn option-set&quot;&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;&quot; class=&quot;reset selected&quot;&gt;all&lt;/a&gt;&lt;/span&gt;
              &lt;div class=&quot;category-box&quot;&gt;
                      &lt;ul class=&quot;filter-set&quot;&gt;
                                  &lt;li class=&quot;type&quot;&gt;
                                        &lt;span class=&quot;tags_text&quot;&gt;type&lt;/span&gt;
                                  &lt;/li&gt;
                                  &lt;li class=&quot;material&quot;&gt;
                                        &lt;span class=&quot;tags_text&quot;&gt;material&lt;/span&gt;
                                  &lt;/li&gt;
                                  &lt;li class=&quot;feature&quot;&gt;
                                        &lt;span class=&quot;tags_text&quot;&gt;feature&lt;/span&gt;
                                  &lt;/li&gt;
                                  &lt;li class=&quot;area&quot;&gt;
                                        &lt;span class=&quot;tags_text&quot;&gt;area&lt;/span&gt;
                                  &lt;/li&gt;
                      &lt;/ul&gt;
              &lt;/div&gt;

      &lt;/div&gt;

      &lt;div class=&quot;filters&quot;&gt;

        &lt;li class=&quot;option-set&quot;&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;&quot; class=&quot;reset&quot;&gt;All&lt;/a&gt;&lt;/li&gt;
    &lt;!--     &lt;li class=&quot;option-set&quot;&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;.fave&quot; class=&quot;selected&quot;&gt;Favourites&lt;/a&gt;&lt;/li&gt; --&gt;

        

        &lt;ul class=&quot;filter option-set&quot; data-filter-group=&quot;fandom&quot;&gt;
          &lt;!-- &lt;li&gt;&lt;b&gt;Fandom&lt;/b&gt;&lt;/li&gt; --&gt;
          &lt;li&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;&quot; class=&quot;selected&quot;&gt;Any&lt;/a&gt;&lt;/li&gt;
          &lt;li&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;.yoi&quot; class=&quot;&quot;&gt;Yuri on Ice&lt;/a&gt;&lt;/li&gt;
          &lt;li&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;.az&quot; class=&quot;&quot;&gt;Aldnoah.Zero&lt;/a&gt;&lt;/li&gt;
          &lt;li&gt;&lt;a href=&quot;#&quot; data-filter-value=&quot;.pp&quot; class=&quot;&quot;&gt;Psycho Pass&lt;/a&gt;&lt;/li&gt;
        &lt;/ul&gt;

        

      &lt;/div&gt;

&lt;!-- end snippet --&gt;


  [1]: http://client.1-2-3-4-5.studio/sommm",1617061814,javascript|jquery,31,0
37,66847961,Problems when Slicing the Tensor in Keras,"I met some problems in slicing the tensor by defining a function named `slice()` in Keras.

The target of this function is slicing the tensor from `(1, 512, 512, 1)` to `(1, 495, 383, 1)`.

Therefore, I defined a function as follows:

```python
def slice(x, n, h1, h2, w1, w2, d):
  return x[n, h1:h2, w1:w2, d]
```
Then, I called the function with the following instructions:

```python
x = Lambda(slice, arguments={&#39;n&#39;:1, &#39;h1&#39;: 0, &#39;h2&#39;: 495, &#39;w1&#39;: 0, &#39;w2&#39;: 383, &#39;d&#39;:1})(x)
```

However, after calling the function, the shape became `(1, None, 383, 1)`, but not `(1, 495, 383, 1)`.

Could you give me some explanations and solutions to this error? Thank you.",1616983831,python|tensorflow|keras,22,0
38,66738798,Azure SQL Server firewall not allowing operation to connect even though option is set to yes in firewall settings,"I am trying to import my local SQL server database into Azure and I have all the requirements (storage, bacpac file, etc). When I try to import the db, I am getting the error below.

&gt; The Azure SQL Server firewall did not allow the operation to connect.
&gt; To resolve this, please select the &quot;Allow All Azure&quot; checkbox in the
&gt; Sql Server&#39;s configuration blade.

I have already checked yes on the **Allow Azure services and resources to access this server** option in the firewall settings and added my client IP. Is there something behind the scenes preventing it from allowing access? I am running my SQL server on a Docker container.

**Imported bacpac file**
[![Local DB Azure Data Studio imported bacpac file][1]][1]

**Import Operation Azure**
[![Import DB Operation Azure][2]][2]

**Import Error**
[![Import Error][3]][3]

**Firewall Settings**
[![Firewall Settings][4]][4]


  [1]: https://i.stack.imgur.com/0noXE.png
  [2]: https://i.stack.imgur.com/LGljg.png
  [3]: https://i.stack.imgur.com/KBwL0.png
  [4]: https://i.stack.imgur.com/FQdI9.png",1616370808,asp.net|.net|sql-server|asp.net-mvc|azure,331,7
39,66862622,Add padding to NetworkX graph in MatPlotLib,"I want to render a `networkx` graph with `matplotlib`. The labels are somewhat long (around 10 - 50 characters each) and they tend to get cut off, preventing me from being able to read them. Is there a way I can make matplotlib &quot;zoom out&quot; the final rendering a bit so I can read all the text?

Below is my code, along with the rendered graph.

    import networkx as nx
    import matplotlib.pyplot as plt
    
    
    G = nx.Graph()
    root_node = &#39;this is the root node&#39;
    G.add_node(root_node)
    for other_node in [
      &#39;test is an adjacent node&#39;,
      &#39;test is another adjacent node&#39;,
      &#39;test is yet another adjacent node&#39;,
      &#39;test is the fourth adjacent node&#39;,
    ]:
      G.add_node(other_node)
      G.add_edge(root_node, other_node)
    nx.draw(G, with_labels=True, font_size=8, node_color=&#39;white&#39;)
    plt.show()

[![graph rendering][1]][1]


  [1]: https://i.stack.imgur.com/AzKk3.png
",1617058233,python|matplotlib|networkx,13,0
40,66862952,"Only Execute &quot;if&quot; for 5 seconds, then move on to &quot;else&quot;","I&#39;m interested in executing &quot;if&quot; on mouse click (which changes the behavior of particles), then after 5 seconds moving on to &quot;else&quot; (which changes the behavior back to normal). I&#39;ve tried to use a setTimeout that increases &#39;this.index&#39; by one with a time delay, but I&#39;m having no luck.

Right now it successfully executes &quot;if&quot; on click and then &quot;else&quot; on a second click.

Quite new to this so if my question or intent is way off, please let me know.


     this.index = 0;
     this.renderer = renderer;
     this.gravity = gravity;
     this.randomBehaviour = randomBehaviour;
    
     handleMouseDown(e) {
            this.index++;
        
        if (this.index % 2 === 1){
          this.randomBehaviour.reset(50, 50, 0.1);
          this.gravity.reset(0);
      } else {
          this.randomBehaviour.reset(2, 2, 0.2);
          this.gravity.reset(0);
        }
      }
",1617060726,javascript,47,0
41,66847268,"Send a response from the serve-side to client-side (Node.js, javascript)","Based on the following structure below, I want to send my response (simple array [&quot;Tom&quot;, &quot;Bob&quot;, &quot;Sam&quot;])  from the server.js to index.js  Is it possible?

**server.js**
```
app.get(&quot;/*&quot;, (req, res) =&gt; {
    res.sendFile(path.resolve(__dirname, &quot;frontend&quot;, &quot;index.html&quot;));
});

app.post(&#39;/settings&#39;, function(req, res, next){
res.status(200).json({
                ok: true,
                data: [&quot;Tom&quot;, &quot;Bob&quot;, &quot;Sam&quot;]
            }); 
});

app.listen(process.env.PORT || 3000);
```

**frontend/index.html**
```
    &lt;nav class=&quot;nav&quot;&gt;
        &lt;a href=&quot;/&quot;&gt;Dashboard&lt;/a&gt;
        &lt;a href=&quot;/settings&quot;&gt;Settings&lt;/a&gt;
    &lt;/nav&gt;
    &lt;div id=&quot;app&quot;&gt;&lt;/div&gt;
    &lt;script type=&quot;module&quot; src=&quot;/static/js/index.js&quot;&gt;&lt;/script&gt;
```

**/frontend/static/js/index.js**
```
document.querySelector(&quot;#app&quot;).innerHTML = await view.getHtml(); // load page.html
//console.log(data);
```

**/frontend/static/html/page.html**
```
        &lt;button id=&quot;btn&quot;&gt;Save&lt;/button&gt;
       &lt;script&gt;
	 
   var btn = document.getElementById(&quot;btn&quot;);
btn.addEventListener(&quot;click&quot;, function() {

  fetch(&#39;/settings&#39;, {
    method: &#39;POST&#39;, 
	       headers: {
            &quot;Content-Type&quot;: &quot;text/plain&quot;
        },
    body: JSON.stringify(anotherData), 
    headers: {
      &#39;Content-Type&#39;: &#39;application/json&#39;
    }
  }).then(response =&gt; response.json())
    .then(function(response) {
        if (response.ok) {
            console.log(&#39;got data: &#39;, response.data);
        }
    }).catch(function(error) {
        console.log(error);
    });
  

}, false);
   &lt;/script&gt;
```",1616975768,javascript|node.js|fetch|single-page-application,36,0
